type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
8036,dimensions,nominal_diameter_dn_range_1,6,65,DN 06 to DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8036,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8036,dimensions,nominal_diameter_dn_range_2,6,65,DN 06 to DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8036,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8041,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/8041,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8041,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/8041,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8041,dimensions,nominal_diameter_dn_range_1,6,400,DN 06…DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8041,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8041,materials,explicit_materials,,,stainless steel | PVDF,,Type-level official page description,https://www.burkert.com/en/type/8041,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8045,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/8045,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8045,connection,explicit_connection_types,,,clamp,,Type-level official page description,https://www.burkert.com/en/type/8045,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8045,dimensions,nominal_diameter_dn_range_1,6,400,DN 06…DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8045,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8045,materials,explicit_materials,,,stainless steel | PVDF,,Type-level official page description,https://www.burkert.com/en/type/8045,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8050,communication,explicit_protocols,,,IO-Link,,Type-level official page description,https://www.burkert.com/en/type/8050,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8051,dimensions,nominal_diameter_dn_range_1,3,20,DN 03…DN 20,DN,Type-level official page description,https://www.burkert.com/en/type/8051,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8054,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/8054,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8054,dimensions,nominal_diameter_dn_range_1,25,200,DN 25…DN 200,DN,Type-level official page description,https://www.burkert.com/en/type/8054,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8055,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/8055,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8055,dimensions,nominal_diameter_dn_range_1,25,200,DN 25…DN 200,DN,Type-level official page description,https://www.burkert.com/en/type/8055,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8056,dimensions,nominal_diameter_dn_range_1,3,100,DN 03…DN 100,DN,Type-level official page description,https://www.burkert.com/en/type/8056,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8070,dimensions,nominal_diameter_dn_range_1,15,100,DN15 to DN100,DN,Type-level official page description,https://www.burkert.com/en/type/8070,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8076,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/8076,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8081,flow,flow_range_1,0.06,20,0.06 to 20 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8081,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8081,flow,flow_range_2,0.1,50,0.1 to 50 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8081,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8081,flow,flow_range_3,0.16,82,0.16 to 82 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8081,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8081,flow,flow_range_4,0.6,116,0.6 to 116 l/min,l/min,Type-level official page description,https://www.burkert.com/en/type/8081,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
