series_id,spec_key,value_text,source_url,accessed_date,notes
817,Conformities,ATEX FDA,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Error of measurement,± 1% of final value and ± 3% of measured value,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Float materials,1.4571 (316 Ti),https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Measuring range - Liquids,1 to 20000 l/h,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Media temperature,-20 to 120 °C,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Metering tube materials,"PA, transparent PSU PVC-U, transparent",https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Nominal sizes,DN 20 to 65,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
817,Operating pressure,0 to 15 bar,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/817,2026-06-09,Exact text from the official product-page technical details table.
820,Conformities,ATEX FDA,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Error of measurement,± 1% of final value and ± 3% of measured value,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Float materials,PVDF,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Measuring range - Liquids,10 Up to 6400 l/h,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Media temperature,-20 to 120 °C,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Metering tube materials,"PA, transparent PSU PVC-U, transparent",https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Nominal sizes,DN 20 to 50,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
820,Operating pressure,0 to 15 bar,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/820,2026-06-09,Exact text from the official product-page technical details table.
822,Conformities,ATEX,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Error of measurement,± 1% of final value and ± 3% of measured value,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Float materials,PVDF,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Measuring range - Liquids,1500 Up to 11000 l/h,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Media temperature,-20 to 120 °C,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Metering tube materials,"PA, transparent PSU PVC-U, transparent",https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Nominal sizes,DN 50 to 50,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
822,Operating pressure,0 to 15 bar,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/822,2026-06-09,Exact text from the official product-page technical details table.
825,Conformities,ATEX,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Connection types,Flange Spigot Union end,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Error of measurement,± 1% of final value and ± 3% of measured value,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Float materials,PP,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Gas measuring range,"0,2 Up to 200 Nm³/h",https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Media temperature,-20 to 120 °C,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Metering tube materials,"PA, transparent PSU PVC-U, transparent",https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Nominal sizes,DN 20 to 65,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
825,Operating pressure,0 to 15 bar,https://www.gemu-group.com/en/products/measurement-and-control-technology/flow-meters/825,2026-06-09,Exact text from the official product-page technical details table.
8253,Ambient temperature,-10 to 50 °C,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Body materials,"1.4408, investment casting material CW617N, brass",https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Conformities,CSA EAC,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Connection standards,DIN ISO NPT,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Connection type,Threaded connection,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Media temperature,-10 to 110 °C,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Nominal sizes,DN 8 to 50,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Operating pressure,0 to 16 bar,https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
8253,Supply voltages,"110 V AC, 50/60 Hz 230 V AC, 50/60 Hz 24 V AC, 50/60 Hz 24 V DC",https://www.gemu-group.com/en/products/valve-technology/process-solenoid-valves/8253,2026-06-09,Exact text from the official product-page technical details table.
